encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,E_process_single_J,P_process_W,t_process_single_s
x265,1080p,WorldCup_far_2k,37,medium,0.227079,14126.16,33.8692,37.2297,39.8574,34.453494,684.83955525,42.864152,15.976977
x265,1080p,WorldCup_far_2k,37,superfast,0.226817,14109.84,33.8066,37.2187,39.832,34.396444,639.7368266,43.184943,14.813886
x265,1080p,WorldCup_far_2k,37,ultrafast,0.244051,15181.92,33.2724,37.4842,40.2794,33.973575,183.3050238,42.953388,4.267534
x265,1080p,WorldCup_far_2k,37,veryfast,0.226481,14088.96,33.8607,37.2308,39.8691,34.446856,662.56416075,43.016374,15.402604
NVIDIA,4K,BoxingPractice_4k,22,1,0.426311,211947.78,43.447706,28.578982,29.975309,41.676386,10.0147,4.01,2.5
NVIDIA,4K,BoxingPractice_4k,27,1,0.198018,98448.19,41.553952,28.602378,29.997436,40.022196,8.8813,4.44,2.001
NVIDIA,4K,BoxingPractice_4k,32,1,0.108892,54137.51,39.823259,28.633766,30.03532,38.512169,8.8799,4.44,1.999
NVIDIA,4K,BoxingPractice_4k,37,1,0.064296,31965.99,37.748584,28.688721,30.068792,36.702356,8.8836,4.44,2.0
NVIDIA,4K,BoxingPractice_4k,22,2,0.423201,210401.41,43.413703,28.58455,29.979303,41.647231,8.5817,5.72,1.5
NVIDIA,4K,BoxingPractice_4k,27,2,0.19615,97519.09,41.521993,28.615374,30.004866,39.995509,8.3931,5.6,1.5
NVIDIA,4K,BoxingPractice_4k,32,2,0.106917,53155.77,39.773132,28.642923,30.038479,38.469078,8.3994,5.6,1.5
NVIDIA,4K,BoxingPractice_4k,37,2,0.06266,31152.53,37.691668,28.69716,30.071883,36.653275,8.3929,5.59,1.5
NVIDIA,4K,BoxingPractice_4k,22,3,0.412866,205263.41,43.466991,28.56748,29.966133,41.691968,13.4946,2.0,6.733
NVIDIA,4K,BoxingPractice_4k,27,3,0.189639,94282.28,41.529614,28.585315,29.985048,39.99906,12.9791,2.0,6.501
NVIDIA,4K,BoxingPractice_4k,32,3,0.103868,51639.7,39.709535,28.61201,30.018918,38.410276,13.0791,2.01,6.498
NVIDIA,4K,BoxingPractice_4k,37,3,0.061373,30512.48,37.541575,28.6618,30.051893,36.518484,12.9976,2.0,6.501
NVIDIA,4K,BoxingPractice_4k,22,4,0.412866,205263.41,43.466991,28.56748,29.966133,41.691968,13.6248,1.99,6.844
NVIDIA,4K,BoxingPractice_4k,27,4,0.189639,94282.28,41.529614,28.585315,29.985048,39.99906,13.0487,2.01,6.495
NVIDIA,4K,BoxingPractice_4k,32,4,0.103868,51639.7,39.709535,28.61201,30.018918,38.410276,13.0006,2.0,6.501
NVIDIA,4K,BoxingPractice_4k,37,4,0.061373,30512.48,37.541575,28.6618,30.051893,36.518484,13.0209,2.0,6.499
NVIDIA,4K,Crosswalk_4k,22,1,0.224188,111459.08,43.336326,26.072374,24.554156,41.083443,8.8649,4.44,1.999
NVIDIA,4K,Crosswalk_4k,27,1,0.077393,38477.44,42.317389,26.097172,24.547786,40.193025,8.9635,4.48,2.0
NVIDIA,4K,Crosswalk_4k,32,1,0.0411,20433.73,41.40764,26.094249,24.550315,39.39697,8.9952,4.5,2.001
NVIDIA,4K,Crosswalk_4k,37,1,0.024966,12412.24,40.154444,26.095058,24.553607,38.30068,9.0222,4.51,2.001
NVIDIA,4K,Crosswalk_4k,22,2,0.218542,108651.59,43.335572,26.07286,24.55413,41.082812,8.3567,5.57,1.499
NVIDIA,4K,Crosswalk_4k,27,2,0.075381,37477.15,42.340638,26.099399,24.546811,40.213446,8.3772,5.59,1.5
NVIDIA,4K,Crosswalk_4k,32,2,0.039979,19876.08,41.456993,26.095993,24.549333,39.440202,8.4462,5.62,1.502
NVIDIA,4K,Crosswalk_4k,37,2,0.024362,12111.82,40.238726,26.09744,24.553855,38.374591,8.4136,5.61,1.5
NVIDIA,4K,Crosswalk_4k,22,3,0.220383,109566.99,43.333515,26.074621,24.551966,41.080987,13.1487,2.02,6.5
NVIDIA,4K,Crosswalk_4k,27,3,0.075773,37671.74,42.282709,26.097736,24.54586,40.162595,13.0887,2.01,6.496
NVIDIA,4K,Crosswalk_4k,32,3,0.040101,19936.83,41.309647,26.094118,24.547787,39.31106,12.9698,2.0,6.498
NVIDIA,4K,Crosswalk_4k,37,3,0.024365,12113.44,40.004671,26.095707,24.552179,38.16958,13.0536,2.01,6.505
NVIDIA,4K,Crosswalk_4k,22,4,0.220383,109566.99,43.333515,26.074621,24.551966,41.080987,13.055,2.01,6.491
NVIDIA,4K,Crosswalk_4k,27,4,0.075773,37671.74,42.282709,26.097736,24.54586,40.162595,12.9287,1.99,6.499
NVIDIA,4K,Crosswalk_4k,32,4,0.040101,19936.83,41.309647,26.094118,24.547787,39.31106,12.9114,1.99,6.49
NVIDIA,4K,Crosswalk_4k,37,4,0.024365,12113.44,40.004671,26.095707,24.552179,38.16958,12.9536,1.99,6.499
NVIDIA,4K,FoodMarket2_4k,22,1,0.411979,204822.38,44.351465,24.186025,24.731034,41.864848,10.0961,4.04,2.5
NVIDIA,4K,FoodMarket2_4k,27,1,0.230059,114377.75,42.419444,24.199348,24.737997,40.175598,9.5238,4.22,2.267
NVIDIA,4K,FoodMarket2_4k,32,1,0.132812,66029.75,40.119592,24.208412,24.757778,38.16503,8.951,4.48,1.999
NVIDIA,4K,FoodMarket2_4k,37,1,0.079022,39286.94,37.581258,24.21813,24.771565,35.945457,8.972,4.49,2.0
NVIDIA,4K,FoodMarket2_4k,22,2,0.40411,200909.89,44.375812,24.18684,24.730032,41.88614,8.511,5.68,1.499
NVIDIA,4K,FoodMarket2_4k,27,2,0.225591,112156.26,42.454911,24.201743,24.737023,40.20672,8.5039,5.66,1.501
NVIDIA,4K,FoodMarket2_4k,32,2,0.129673,64468.89,40.1605,24.209816,24.753655,38.200654,8.466,5.64,1.5
NVIDIA,4K,FoodMarket2_4k,37,2,0.077132,38347.6,37.64151,24.218977,24.767693,35.997988,8.497,5.66,1.501
NVIDIA,4K,FoodMarket2_4k,22,3,0.404399,201053.84,44.288909,24.182445,24.726868,41.809627,13.9534,1.99,6.999
NVIDIA,4K,FoodMarket2_4k,27,3,0.225002,111863.38,42.25225,24.193664,24.732061,40.028577,13.1519,2.02,6.498
NVIDIA,4K,FoodMarket2_4k,32,3,0.12969,64477.73,39.847325,24.20041,24.749525,37.92578,13.1397,2.02,6.499
NVIDIA,4K,FoodMarket2_4k,37,3,0.077216,38389.32,37.268189,24.20852,24.762755,35.67037,13.1068,2.02,6.501
NVIDIA,4K,FoodMarket2_4k,22,4,0.404399,201053.84,44.288909,24.182445,24.726868,41.809627,13.9507,1.99,6.998
NVIDIA,4K,FoodMarket2_4k,27,4,0.225002,111863.38,42.25225,24.193664,24.732061,40.028577,13.2135,2.03,6.501
NVIDIA,4K,FoodMarket2_4k,32,4,0.12969,64477.73,39.847325,24.20041,24.749525,37.92578,13.2082,2.03,6.501
NVIDIA,4K,FoodMarket2_4k,37,4,0.077216,38389.32,37.268189,24.20852,24.762755,35.67037,13.2051,2.03,6.5
NVIDIA,4K,Neon1224_4k,22,1,0.361952,89975.08,46.139798,17.257519,19.549041,42.672733,10.0383,4.01,2.502
NVIDIA,4K,Neon1224_4k,27,1,0.204746,50896.39,43.415534,17.260032,19.552569,40.28938,8.8293,4.42,1.999
NVIDIA,4K,Neon1224_4k,32,1,0.116233,28893.61,40.83927,17.267031,19.552777,38.035599,8.9079,4.45,2.0
NVIDIA,4K,Neon1224_4k,37,1,0.070064,17416.67,38.362055,17.273731,19.553078,35.868474,8.9351,4.47,1.999
NVIDIA,4K,Neon1224_4k,22,2,0.367578,91373.66,45.810032,17.257362,19.549663,42.384217,8.3653,5.61,1.492
NVIDIA,4K,Neon1224_4k,27,2,0.205246,51020.65,43.155588,17.260949,19.552965,40.062009,8.4676,5.64,1.501
NVIDIA,4K,Neon1224_4k,32,2,0.115757,28775.32,40.629941,17.267678,19.552828,37.85248,8.4178,5.61,1.499
NVIDIA,4K,Neon1224_4k,37,2,0.069294,17225.28,38.175606,17.2724,19.552213,35.705194,8.4935,5.67,1.499
NVIDIA,4K,Neon1224_4k,22,3,0.348476,86625.32,46.327065,17.255774,19.548336,42.836439,13.2901,1.98,6.7
NVIDIA,4K,Neon1224_4k,27,3,0.199597,49616.42,43.605065,17.256824,19.550946,40.454918,13.1738,2.03,6.505
NVIDIA,4K,Neon1224_4k,32,3,0.113019,28094.53,40.882676,17.262783,19.550172,38.073151,12.9522,1.99,6.5
NVIDIA,4K,Neon1224_4k,37,3,0.067302,16730.21,38.229387,17.267068,19.550249,35.751796,13.1624,2.02,6.505
NVIDIA,4K,Neon1224_4k,22,4,0.348476,86625.32,46.327065,17.255774,19.548336,42.836439,13.4567,1.99,6.767
NVIDIA,4K,Neon1224_4k,27,4,0.199597,49616.42,43.605065,17.256824,19.550946,40.454918,12.9711,2.0,6.495
NVIDIA,4K,Neon1224_4k,32,4,0.113019,28094.53,40.882676,17.262783,19.550172,38.073151,12.957,1.99,6.502
NVIDIA,4K,Neon1224_4k,37,4,0.067302,16730.21,38.229387,17.267068,19.550249,35.751796,13.1415,2.02,6.498
NVIDIA,4K,NocturneDance_4k,22,1,0.422767,210395.98,47.034519,17.313467,17.209104,43.312865,10.1659,4.07,2.499
NVIDIA,4K,NocturneDance_4k,27,1,0.236006,117451.54,44.152558,17.308057,17.213226,40.791068,8.9581,4.48,2.0
NVIDIA,4K,NocturneDance_4k,32,1,0.128221,63811.07,41.095715,17.29674,17.21591,38.115791,8.9553,4.48,2.001
NVIDIA,4K,NocturneDance_4k,37,1,0.067256,33470.77,38.083792,17.295756,17.217739,35.480411,9.1168,4.56,2.0
NVIDIA,4K,NocturneDance_4k,22,2,0.425283,211648.14,47.000426,17.314818,17.210033,43.283176,8.5402,5.69,1.5
NVIDIA,4K,NocturneDance_4k,27,2,0.236306,117600.82,44.105541,17.309952,17.214921,40.750153,8.5608,5.71,1.5
NVIDIA,4K,NocturneDance_4k,32,2,0.127296,63350.45,40.993076,17.297289,17.218172,38.026158,8.5582,5.71,1.5
NVIDIA,4K,NocturneDance_4k,37,2,0.066044,32867.95,37.981948,17.294403,17.219132,35.3913,8.5467,5.7,1.5
NVIDIA,4K,NocturneDance_4k,22,3,0.416851,207451.54,46.847611,17.310698,17.208358,43.149101,13.2457,2.04,6.497
NVIDIA,4K,NocturneDance_4k,27,3,0.233264,116087.26,43.914243,17.304426,17.21248,40.582269,13.2895,2.04,6.502
NVIDIA,4K,NocturneDance_4k,32,3,0.127021,63213.82,40.731228,17.292115,17.215256,37.796535,13.212,2.03,6.499
NVIDIA,4K,NocturneDance_4k,37,3,0.066455,33072.37,37.713784,17.291409,17.21725,35.156352,13.1684,2.03,6.5
NVIDIA,4K,NocturneDance_4k,22,4,0.416851,207451.54,46.847611,17.310698,17.208358,43.149101,13.3742,2.06,6.503
NVIDIA,4K,NocturneDance_4k,27,4,0.233264,116087.26,43.914243,17.304426,17.21248,40.582269,13.2943,2.04,6.504
NVIDIA,4K,NocturneDance_4k,32,4,0.127021,63213.82,40.731228,17.292115,17.215256,37.796535,13.2215,2.03,6.497
NVIDIA,4K,NocturneDance_4k,37,4,0.066455,33072.37,37.713784,17.291409,17.21725,35.156352,13.1773,2.03,6.503
NVIDIA,4K,PierSeaSide_4k,22,1,0.271582,67510.83,45.675685,20.609724,23.852555,42.745117,9.0159,4.51,1.998
NVIDIA,4K,PierSeaSide_4k,27,1,0.144609,35947.46,43.966494,20.603318,23.886642,41.251305,9.0448,4.52,2.0
NVIDIA,4K,PierSeaSide_4k,32,1,0.083044,20643.35,41.882717,20.611167,23.882002,39.4282,9.0698,4.53,2.0
NVIDIA,4K,PierSeaSide_4k,37,1,0.049156,12219.47,39.494765,20.610295,23.885841,37.338928,9.0875,4.54,2.0
NVIDIA,4K,PierSeaSide_4k,22,2,0.269628,67024.96,45.670284,20.610064,23.85416,42.740513,8.5845,5.72,1.5
NVIDIA,4K,PierSeaSide_4k,27,2,0.143255,35610.87,43.950741,20.603388,23.890717,41.23778,8.6112,5.74,1.499
NVIDIA,4K,PierSeaSide_4k,32,2,0.081899,20358.8,41.848595,20.610219,23.885549,39.398506,8.6102,5.74,1.5
NVIDIA,4K,PierSeaSide_4k,37,2,0.048312,12009.47,39.477794,20.610696,23.884255,37.324004,8.5856,5.73,1.5
NVIDIA,4K,PierSeaSide_4k,22,3,0.264227,65682.29,45.677406,20.608826,23.845474,42.746124,13.3318,2.05,6.502
NVIDIA,4K,PierSeaSide_4k,27,3,0.140367,34892.8,43.927957,20.603281,23.876649,41.216958,13.1542,2.03,6.493
NVIDIA,4K,PierSeaSide_4k,32,3,0.080732,20068.66,41.739281,20.609716,23.870002,39.301853,13.2765,2.04,6.498
NVIDIA,4K,PierSeaSide_4k,37,3,0.048012,11934.88,39.267171,20.60963,23.869611,37.138727,13.2617,2.04,6.501
NVIDIA,4K,PierSeaSide_4k,22,4,0.264227,65682.29,45.677406,20.608826,23.845474,42.746124,13.2578,2.04,6.498
NVIDIA,4K,PierSeaSide_4k,27,4,0.140367,34892.8,43.927957,20.603281,23.876649,41.216958,13.27,2.04,6.499
NVIDIA,4K,PierSeaSide_4k,32,4,0.080732,20068.66,41.739281,20.609716,23.870002,39.301853,13.3017,2.05,6.5
NVIDIA,4K,PierSeaSide_4k,37,4,0.048012,11934.88,39.267171,20.60963,23.869611,37.138727,13.1386,2.02,6.49
NVIDIA,4K,Tango_4k,22,1,0.428278,212925.41,41.788772,23.846058,21.01906,39.369245,10.2229,4.09,2.5
NVIDIA,4K,Tango_4k,27,1,0.144502,71841.44,40.221451,23.855116,21.013639,37.998067,9.0954,4.55,2.0
NVIDIA,4K,Tango_4k,32,1,0.070012,34807.75,39.215221,23.864952,21.019859,37.118619,9.1224,4.56,2.0
NVIDIA,4K,Tango_4k,37,1,0.041576,20670.35,37.970735,23.871454,21.023045,36.030299,9.1783,4.59,2.0
NVIDIA,4K,Tango_4k,22,2,0.429405,213485.79,41.826298,23.847239,21.01849,39.402119,8.6533,5.77,1.5
NVIDIA,4K,Tango_4k,27,2,0.140106,69655.82,40.224768,23.857521,21.012735,38.001063,8.5738,5.71,1.5
NVIDIA,4K,Tango_4k,32,2,0.068037,33825.71,39.234688,23.864847,21.018815,37.135581,8.675,5.78,1.5
NVIDIA,4K,Tango_4k,37,2,0.040352,20061.71,38.007389,23.870583,21.024895,36.062433,8.6801,5.79,1.5
NVIDIA,4K,Tango_4k,22,3,0.429592,213578.9,41.844766,23.845235,21.01737,39.418083,14.2483,2.04,6.999
NVIDIA,4K,Tango_4k,27,3,0.139786,69497.13,40.1952,23.8529,21.012624,37.974895,13.4175,2.06,6.503
NVIDIA,4K,Tango_4k,32,3,0.067595,33606.23,39.114996,23.860293,21.018633,37.030554,13.3192,2.05,6.501
NVIDIA,4K,Tango_4k,37,3,0.040161,19966.87,37.810385,23.865913,21.023567,35.889679,13.2784,2.04,6.501
NVIDIA,4K,Tango_4k,22,4,0.429592,213578.9,41.844766,23.845235,21.01737,39.418083,14.0446,2.05,6.867
NVIDIA,4K,Tango_4k,27,4,0.139786,69497.13,40.1952,23.8529,21.012624,37.974895,13.3681,2.06,6.499
NVIDIA,4K,Tango_4k,32,4,0.067595,33606.23,39.114996,23.860293,21.018633,37.030554,13.2135,2.03,6.5
NVIDIA,4K,Tango_4k,37,4,0.040161,19966.87,37.810385,23.865913,21.023567,35.889679,13.1884,2.03,6.5
NVIDIA,4K,TimeLapse_4k,22,1,0.510906,254005.39,44.080308,28.435817,27.863,42.088946,10.227,4.09,2.5
NVIDIA,4K,TimeLapse_4k,27,1,0.281636,140020.2,41.506144,28.4544,27.883025,39.838965,9.0096,4.5,2.0
NVIDIA,4K,TimeLapse_4k,32,1,0.155762,77439.92,38.851122,28.459782,27.910414,37.517869,9.0383,4.52,2.0
NVIDIA,4K,TimeLapse_4k,37,1,0.084248,41885.38,36.202163,28.461968,27.940433,35.202043,9.0942,4.55,2.0
NVIDIA,4K,TimeLapse_4k,22,2,0.508698,252907.78,44.042047,28.440053,27.865455,42.055885,8.661,5.77,1.5
NVIDIA,4K,TimeLapse_4k,27,2,0.279804,139109.47,41.479581,28.461017,27.888625,39.816486,8.5529,5.7,1.499
NVIDIA,4K,TimeLapse_4k,32,2,0.153883,76505.51,38.807937,28.462167,27.91512,37.480525,8.5992,5.73,1.5
NVIDIA,4K,TimeLapse_4k,37,2,0.082597,41064.41,36.172007,28.461153,27.941164,35.175651,8.6478,5.77,1.5
NVIDIA,4K,TimeLapse_4k,22,3,0.503571,250358.84,44.113595,28.434043,27.85346,42.117365,14.0996,2.01,7.002
NVIDIA,4K,TimeLapse_4k,27,3,0.275815,137125.9,41.480223,28.448756,27.872214,39.815256,13.2316,2.04,6.494
NVIDIA,4K,TimeLapse_4k,32,3,0.151866,75502.55,38.728668,28.453972,27.898378,37.409606,13.3854,2.06,6.503
NVIDIA,4K,TimeLapse_4k,37,3,0.082,40767.79,36.014248,28.452145,27.923431,35.035941,13.2662,2.04,6.502
NVIDIA,4K,TimeLapse_4k,22,4,0.503571,250358.84,44.113595,28.434043,27.85346,42.117365,14.086,2.01,7.001
NVIDIA,4K,TimeLapse_4k,27,4,0.275815,137125.9,41.480223,28.448756,27.872214,39.815256,13.4118,2.06,6.502
NVIDIA,4K,TimeLapse_4k,32,4,0.151866,75502.55,38.728668,28.453972,27.898378,37.409606,13.4036,2.06,6.5
NVIDIA,4K,TimeLapse_4k,37,4,0.082,40767.79,36.014248,28.452145,27.923431,35.035941,13.2327,1.75,11.5
NVIDIA,1080p,Boat_2k,22,1,1.608547,199929.0,41.785839,22.643844,22.465405,39.381937,5.3044,3.54,1.499
NVIDIA,1080p,Boat_2k,27,1,1.010533,125600.88,38.030513,22.658992,22.48799,36.098385,4.8045,3.84,1.25
NVIDIA,1080p,Boat_2k,32,1,0.605395,75245.59,34.383362,22.685268,22.510139,32.910155,4.7367,3.79,1.25
NVIDIA,1080p,Boat_2k,37,1,0.347806,43229.35,31.065388,22.722034,22.540804,30.011142,4.7005,3.76,1.25
NVIDIA,1080p,Boat_2k,22,2,1.602485,199175.56,41.830529,22.644407,22.464702,39.421032,5.2442,3.49,1.501
NVIDIA,1080p,Boat_2k,27,2,1.005281,124948.11,38.077217,22.659423,22.487198,36.139229,5.1671,3.45,1.499
NVIDIA,1080p,Boat_2k,32,2,0.601249,74730.25,34.444783,22.687409,22.5078,32.963886,5.1635,3.44,1.5
NVIDIA,1080p,Boat_2k,37,2,0.345043,42885.93,31.139909,22.715482,22.534314,30.075533,5.1289,3.42,1.5
NVIDIA,1080p,Boat_2k,22,3,1.611827,200336.78,41.906253,22.635985,22.455362,39.486181,7.1047,3.55,2.0
NVIDIA,1080p,Boat_2k,27,3,1.016745,126372.96,38.125252,22.646629,22.469668,36.179364,7.1246,3.56,2.001
NVIDIA,1080p,Boat_2k,32,3,0.608637,75648.56,34.430618,22.67328,22.491272,32.949575,6.3926,4.26,1.501
NVIDIA,1080p,Boat_2k,37,3,0.347444,43184.45,31.037965,22.703744,22.516401,29.984478,6.3724,4.25,1.5
NVIDIA,1080p,Boat_2k,22,4,1.611827,200336.78,41.906253,22.635985,22.455362,39.486181,7.1358,3.57,2.0
NVIDIA,1080p,Boat_2k,27,4,1.016745,126372.96,38.125252,22.646629,22.469668,36.179364,6.8668,3.79,1.833
NVIDIA,1080p,Boat_2k,32,4,0.608637,75648.56,34.430618,22.67328,22.491272,32.949575,6.3672,4.24,1.5
NVIDIA,1080p,Boat_2k,37,4,0.347444,43184.45,31.037965,22.703744,22.516401,29.984478,6.3417,4.23,1.5
NVIDIA,1080p,FoodMarket_2k,22,1,0.81784,101650.72,41.375927,27.097054,28.32799,39.668001,4.7347,3.78,1.252
NVIDIA,1080p,FoodMarket_2k,27,1,0.366377,45537.63,38.940337,27.132194,28.36031,37.541076,4.6762,3.74,1.25
NVIDIA,1080p,FoodMarket_2k,32,1,0.184605,22944.9,36.878321,27.178469,28.394369,35.741833,4.7031,3.76,1.25
NVIDIA,1080p,FoodMarket_2k,37,1,0.095439,11862.22,34.754288,27.212935,28.402995,33.885998,4.7333,3.79,1.25
NVIDIA,1080p,FoodMarket_2k,22,2,0.812819,101026.7,41.408037,27.094868,28.329202,39.696037,5.091,3.39,1.501
NVIDIA,1080p,FoodMarket_2k,27,2,0.362565,45063.85,38.982716,27.129142,28.360598,37.577985,5.07,3.38,1.5
NVIDIA,1080p,FoodMarket_2k,32,2,0.182035,22625.44,36.944231,27.177773,28.390734,35.799234,5.1213,3.41,1.5
NVIDIA,1080p,FoodMarket_2k,37,2,0.0938,11658.57,34.835674,27.215035,28.400506,33.957186,5.109,3.41,1.5
NVIDIA,1080p,FoodMarket_2k,22,3,0.814826,101276.16,41.443303,27.082642,28.318275,39.725447,7.1019,3.55,2.0
NVIDIA,1080p,FoodMarket_2k,27,3,0.36063,44823.37,38.94646,27.113748,28.349791,37.544624,6.3778,4.25,1.5
NVIDIA,1080p,FoodMarket_2k,32,3,0.180555,22441.46,36.79088,27.15644,28.376851,35.662851,6.3218,4.21,1.5
NVIDIA,1080p,FoodMarket_2k,37,3,0.09323,11587.77,34.611828,27.19311,28.387806,33.759157,6.3586,4.24,1.5
NVIDIA,1080p,FoodMarket_2k,22,4,0.814826,101276.16,41.443303,27.082642,28.318275,39.725447,6.8418,3.78,1.832
NVIDIA,1080p,FoodMarket_2k,27,4,0.36063,44823.37,38.94646,27.113748,28.349791,37.544624,6.3553,4.24,1.5
NVIDIA,1080p,FoodMarket_2k,32,4,0.180555,22441.46,36.79088,27.15644,28.376851,35.662851,6.3658,4.24,1.5
NVIDIA,1080p,FoodMarket_2k,37,4,0.09323,11587.77,34.611828,27.19311,28.387806,33.759157,6.3796,4.25,1.501
NVIDIA,1080p,MeridianTalk_sdr_2k,22,1,0.34076,42353.68,43.035567,28.07851,26.879904,41.091022,4.6791,3.74,1.25
NVIDIA,1080p,MeridianTalk_sdr_2k,27,1,0.138911,17265.45,41.524167,28.111363,26.897078,39.771674,4.714,3.77,1.25
NVIDIA,1080p,MeridianTalk_sdr_2k,32,1,0.072423,9001.53,40.06013,28.1417,26.935549,38.494942,4.745,3.8,1.25
NVIDIA,1080p,MeridianTalk_sdr_2k,37,1,0.039782,4944.61,38.359914,28.139626,26.965782,37.009013,4.7462,3.8,1.25
NVIDIA,1080p,MeridianTalk_sdr_2k,22,2,0.330943,41133.43,43.067711,28.078201,26.880162,41.119145,5.097,3.39,1.501
NVIDIA,1080p,MeridianTalk_sdr_2k,27,2,0.13247,16464.96,41.576948,28.111895,26.898291,39.817966,5.0636,3.38,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,32,2,0.068469,8510.15,40.152275,28.148339,26.936328,38.576032,5.1082,3.41,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,37,2,0.037762,4693.48,38.49302,28.133255,26.961478,37.124813,5.1006,3.4,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,22,3,0.326993,40642.56,43.077912,28.080149,26.875945,41.127929,6.3589,4.24,1.501
NVIDIA,1080p,MeridianTalk_sdr_2k,27,3,0.130993,16281.3,41.53406,28.112189,26.89053,39.779972,6.3616,4.24,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,32,3,0.068077,8461.39,40.010273,28.143579,26.93406,38.451341,6.3565,4.24,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,37,3,0.037711,4687.22,38.270187,28.124593,26.964341,36.929472,6.3462,4.23,1.499
NVIDIA,1080p,MeridianTalk_sdr_2k,22,4,0.326993,40642.56,43.077912,28.080149,26.875945,41.127929,6.3813,4.25,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,27,4,0.130993,16281.3,41.53406,28.112189,26.89053,39.779972,6.3492,4.23,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,32,4,0.068077,8461.39,40.010273,28.143579,26.93406,38.451341,6.3348,4.22,1.5
NVIDIA,1080p,MeridianTalk_sdr_2k,37,4,0.037711,4687.22,38.270187,28.124593,26.964341,36.929472,6.3354,4.22,1.5
NVIDIA,1080p,RushFieldCuts_2k,22,1,1.223609,76042.14,43.548812,26.800866,28.908123,41.587022,5.0287,3.35,1.5
NVIDIA,1080p,RushFieldCuts_2k,27,1,0.782937,48656.22,39.461746,26.867447,28.938842,38.016921,4.9589,3.55,1.4
NVIDIA,1080p,RushFieldCuts_2k,32,1,0.445136,27663.33,35.621106,26.958911,29.005179,34.666223,4.6592,3.73,1.25
NVIDIA,1080p,RushFieldCuts_2k,37,1,0.258097,16039.62,32.533966,27.043596,29.05844,31.973598,4.6269,3.7,1.249
NVIDIA,1080p,RushFieldCuts_2k,22,2,1.212746,75367.07,43.806373,26.800168,28.908613,41.812375,5.5029,3.14,1.751
NVIDIA,1080p,RushFieldCuts_2k,27,2,0.781402,48560.82,39.65128,26.863967,28.936273,38.182385,5.3571,3.26,1.649
NVIDIA,1080p,RushFieldCuts_2k,32,2,0.442786,27517.29,35.736226,26.951808,29.003079,34.766378,5.0063,3.34,1.501
NVIDIA,1080p,RushFieldCuts_2k,37,2,0.256412,15934.95,32.651933,27.034325,29.057485,32.07618,5.0723,3.38,1.501
NVIDIA,1080p,RushFieldCuts_2k,22,3,1.212112,75327.69,43.80295,26.765977,28.884025,41.805706,7.0193,3.51,2.0
NVIDIA,1080p,RushFieldCuts_2k,27,3,0.766883,47658.54,39.493851,26.808791,28.909944,38.039541,7.0303,3.51,2.0
NVIDIA,1080p,RushFieldCuts_2k,32,3,0.443636,27570.14,35.690468,26.889271,28.976849,34.720792,7.0428,3.52,2.001
NVIDIA,1080p,RushFieldCuts_2k,37,3,0.25737,15994.44,32.489478,26.970283,29.023664,31.927915,6.3338,4.22,1.5
NVIDIA,1080p,RushFieldCuts_2k,22,4,1.212112,75327.69,43.80295,26.765977,28.884025,41.805706,7.0231,3.51,2.001
NVIDIA,1080p,RushFieldCuts_2k,27,4,0.766883,47658.54,39.493851,26.808791,28.909944,38.039541,7.0206,3.51,2.001
NVIDIA,1080p,RushFieldCuts_2k,32,4,0.443636,27570.14,35.690468,26.889271,28.976849,34.720792,7.0422,3.52,2.0
NVIDIA,1080p,RushFieldCuts_2k,37,4,0.25737,15994.44,32.489478,26.970283,29.023664,31.927915,6.3248,4.22,1.501
NVIDIA,1080p,ToddlerFountain_2k,22,1,1.382947,85944.32,41.245454,33.297741,32.727661,40.21636,5.303,3.54,1.5
