value,unit,event,time,percent,metric,metric_desc,vendor,config,config_id,preset,qp,sequence,src_res,fps,bit,chroma,enc_res,target_fps,frames,test_type
7709.0,,l1-dcache-load-misses,762063.0,60.2,0.63,of all L1-dcache accesses,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,l1-icache-load-misses,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,branch-instructions,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,branch-misses,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,dtlb-loads,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WalkingInStreet,1920x1080,30,,,1920x1080,30,130,extended
0.0,,instructions,68739.0,2.85,0.0,insn per cycle,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
4223143.0,,cycles,1069746.0,44.34,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
72211.0,,cache-references,2068930.0,85.76,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
19754.0,,cache-misses,2412344.0,100.0,27.356,of all cache refs,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
1206790.0,,l1-dcache-loads,2412344.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
9022.0,,l1-dcache-load-misses,2343605.0,97.15,0.75,of all L1-dcache accesses,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
486.0,,l1-icache-load-misses,1342598.0,55.66,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
244062.0,,branch-instructions,343414.0,14.24,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,branch-misses,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-loads,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_1920x1080_30p,,,,,1920x1080,30,130,extended
576222.0,,instructions,191809.0,14.01,0.24,insn per cycle,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
2381788.0,,cycles,1191854.0,87.05,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
70496.0,,cache-references,1369117.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
20011.0,,cache-misses,1369117.0,100.0,28.386,of all cache refs,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
1194444.0,,l1-dcache-loads,1369117.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
9284.0,,l1-dcache-load-misses,1177308.0,85.99,0.78,of all L1-dcache accesses,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
0.0,,l1-icache-load-misses,177263.0,12.95,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,branch-instructions,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,branch-misses,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-loads,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-load-misses,0.0,0.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,B,en_deblock_dis_sao,veryfast,37,WorldCup_far_1920x1080_30p,,,,,1920x1080,30,130,extended
1319902419215.0,,instructions,128923912975.0,50.0,1.76,insn per cycle,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
749447400124.0,,cycles,128912534110.0,50.0,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
2185307518.0,,cache-references,128902889827.0,49.99,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
204152368.0,,cache-misses,128892432246.0,49.99,9.342,of all cache refs,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
335316199407.0,,l1-dcache-loads,128901237480.0,49.99,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
4919576869.0,,l1-dcache-load-misses,128910546054.0,50.0,1.47,of all L1-dcache accesses,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
146822095821.0,,l1-dcache-stores,128924363308.0,50.0,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
2921990154.0,,l1-icache-load-misses,128937527530.0,50.01,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
544684671.0,,llc-loads,128949412846.0,50.01,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
113954117.0,,llc-load-misses,114640098734.0,44.46,20.92,of all LL-cache accesses,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
404561355.0,,llc-stores,28665871539.0,11.12,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
90412248.0,,llc-store-misses,28663871546.0,11.12,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
130287133883.0,,branch-instructions,42991734294.0,16.68,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
6519986952.0,,branch-misses,57317838877.0,22.24,5.0,of all branches,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
334839024383.0,,dtlb-loads,71642677096.0,27.79,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
33845578.0,,dtlb-load-misses,85963105494.0,33.35,0.01,of all dTLB cache accesses,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
146532988096.0,,dtlb-stores,100281598525.0,38.9,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
11621025.0,,dtlb-store-misses,114601914489.0,44.45,,,intel,A,dis_deblock_en_sao,fast,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
1319644834146.0,,instructions,128585560260.0,50.02,1.76,insn per cycle,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
748685749525.0,,cycles,128574739960.0,50.02,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
2226316653.0,,cache-references,128542649369.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
224107062.0,,cache-misses,128494149877.0,49.98,10.066,of all cache refs,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
335232236915.0,,l1-dcache-loads,128474891935.0,49.97,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
4921109271.0,,l1-dcache-load-misses,128473429204.0,49.97,1.47,of all L1-dcache accesses,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
146829175838.0,,l1-dcache-stores,128491819245.0,49.98,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
2830848133.0,,l1-icache-load-misses,128511120037.0,49.99,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
579673227.0,,llc-loads,128503613160.0,49.99,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
126655107.0,,llc-load-misses,114259782425.0,44.45,21.85,of all LL-cache accesses,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
400507446.0,,llc-stores,28612271712.0,11.13,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
97419191.0,,llc-store-misses,28585871630.0,11.13,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
130272854038.0,,branch-instructions,42894031192.0,16.7,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
6559189304.0,,branch-misses,57172031380.0,22.25,5.03,of all branches,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
334713868950.0,,dtlb-loads,71449221682.0,27.8,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
30288365.0,,dtlb-load-misses,85726957635.0,33.36,0.01,of all dTLB cache accesses,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
146509482915.0,,dtlb-stores,100002348672.0,38.91,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
12024380.0,,dtlb-store-misses,114303898149.0,44.47,,,intel,A,dis_deblock_en_sao,faster,22,Aerial3200,1920x1080,5994,8,420,3200x1920,60,130,extended
1345975132765.0,,instructions,138536956945.0,50.01,1.73,insn per cycle,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
778691096741.0,,cycles,138510605837.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
2348707726.0,,cache-references,138487819073.0,49.99,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
221659603.0,,cache-misses,138491940860.0,50.0,9.438,of all cache refs,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
344378387897.0,,l1-dcache-loads,138479537633.0,49.99,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
4989226574.0,,l1-dcache-load-misses,138460740979.0,49.99,1.45,of all L1-dcache accesses,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
151701419002.0,,l1-dcache-stores,138471968695.0,49.99,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
2980335077.0,,l1-icache-load-misses,138502654609.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
597100221.0,,llc-loads,138523880973.0,50.01,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
118440287.0,,llc-load-misses,123143379508.0,44.46,19.84,of all LL-cache accesses,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
420954744.0,,llc-stores,30802884992.0,11.12,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
103869761.0,,llc-store-misses,30804850237.0,11.13,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
133342576645.0,,branch-instructions,46190134706.0,16.68,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
7091066924.0,,branch-misses,61580306302.0,22.24,5.32,of all branches,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
344096795291.0,,dtlb-loads,76975423448.0,27.8,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
36241013.0,,dtlb-load-misses,92378419388.0,33.36,0.01,of all dTLB cache accesses,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
151559486770.0,,dtlb-stores,107759881345.0,38.91,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
12698843.0,,dtlb-store-misses,123138826412.0,44.46,,,intel,A,dis_deblock_en_sao,faster,22,Boat,1920x1080,5994,8,420,1920x1080,60,130,extended
4168861062028.0,,instructions,402657876843.0,50.0,1.77,insn per cycle,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
2350779829926.0,,cycles,402659865890.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
9181621747.0,,cache-references,402637579404.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
728459075.0,,cache-misses,402631169714.0,50.0,7.934,of all cache refs,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
1122449151048.0,,l1-dcache-loads,402655597313.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
20158650677.0,,l1-dcache-load-misses,402653128466.0,50.0,1.8,of all L1-dcache accesses,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
509784053386.0,,l1-dcache-stores,402668063646.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
11072043182.0,,l1-icache-load-misses,402687578343.0,50.01,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
2360392415.0,,llc-loads,402692034131.0,50.01,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
402451998.0,,llc-load-misses,357964394853.0,44.45,17.05,of all LL-cache accesses,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
1594436478.0,,llc-stores,89488438557.0,11.11,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
299994834.0,,llc-store-misses,89484061164.0,11.11,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
409800471188.0,,branch-instructions,134230140675.0,16.67,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
17472389355.0,,branch-misses,178971430837.0,22.23,4.26,of all branches,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
1121432514493.0,,dtlb-loads,223716633906.0,27.78,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
105881828.0,,dtlb-load-misses,268448493118.0,33.34,0.01,of all dTLB cache accesses,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
508918350670.0,,dtlb-stores,313180180216.0,38.89,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
33479286.0,,dtlb-store-misses,357923314273.0,44.45,,,intel,A,dis_deblock_en_sao,faster,22,BoxingPractice,3840x2160,5994,8,420,3840x2160,60,130,extended
4149418717856.0,,instructions,399039607655.0,50.0,1.78,insn per cycle,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
2334967775092.0,,cycles,399028408998.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
8877264711.0,,cache-references,399039295144.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
798510455.0,,cache-misses,399056014054.0,50.0,8.995,of all cache refs,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1125355502251.0,,l1-dcache-loads,399037174372.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
20785566334.0,,l1-dcache-load-misses,399046923906.0,50.0,1.85,of all L1-dcache accesses,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
513048852230.0,,l1-dcache-stores,399061474156.0,50.0,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
10922398300.0,,l1-icache-load-misses,399092971556.0,50.01,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
2261184559.0,,llc-loads,399113712326.0,50.01,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
452954806.0,,llc-load-misses,354758725182.0,44.45,20.03,of all LL-cache accesses,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1569955530.0,,llc-stores,88673961990.0,11.11,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
324573364.0,,llc-store-misses,88687656512.0,11.11,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
408580629123.0,,branch-instructions,133036385567.0,16.67,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
16552534467.0,,branch-misses,177395405289.0,22.23,4.05,of all branches,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1124419078438.0,,dtlb-loads,221727115680.0,27.78,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
110556994.0,,dtlb-load-misses,266050563711.0,33.34,0.01,of all dTLB cache accesses,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
512233934034.0,,dtlb-stores,310369101688.0,38.89,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
33855562.0,,dtlb-store-misses,354699303394.0,44.44,,,intel,A,dis_deblock_en_sao,faster,22,Crosswalk,3840x2160,5994,8,420,3840x2160,60,130,extended
1582785946586.0,,instructions,154755209207.0,50.01,1.75,insn per cycle,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
904761859128.0,,cycles,154768821876.0,50.01,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
2434367437.0,,cache-references,154778946428.0,50.02,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
230350837.0,,cache-misses,154800491811.0,50.02,9.462,of all cache refs,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
399485003912.0,,l1-dcache-loads,154817689065.0,50.03,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
5168465910.0,,l1-dcache-load-misses,154826997710.0,50.03,1.29,of all L1-dcache accesses,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
174086665173.0,,l1-dcache-stores,154801945982.0,50.02,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
3042838246.0,,l1-icache-load-misses,154787469046.0,50.02,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
645348500.0,,llc-loads,154775102540.0,50.02,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
122170616.0,,llc-load-misses,137555055614.0,44.45,18.93,of all LL-cache accesses,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
414818429.0,,llc-stores,34372658751.0,11.11,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
110162177.0,,llc-store-misses,34377821146.0,11.12,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
158087518312.0,,branch-instructions,51557174132.0,16.67,,,intel,A,dis_deblock_en_sao,faster,22,CrowdRun,1920x1080,,,,1920x1080,50,130,extended
