encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv
x265,360p,Stockholm_360p,37,slower,0.332651,4593.980000,30.082000,37.198100,37.054200,30.962519
x265,360p,Stockholm_360p,22,veryslow,1.653003,22828.280000,41.198600,43.433800,43.332500,41.471669
x265,360p,Stockholm_360p,27,veryslow,1.010189,13950.900000,37.256700,40.541300,40.458500,37.662100
x265,360p,Stockholm_360p,32,veryslow,0.593734,8199.580000,33.518200,38.439500,38.349900,34.127763
x265,360p,Stockholm_360p,37,veryslow,0.332754,4595.390000,30.082000,37.198100,37.054200,30.962519
x265,360p,Stockholm_360p,22,placebo,1.658539,22904.740000,41.220300,43.453500,43.366000,41.493981
x265,360p,Stockholm_360p,27,placebo,1.012376,13981.110000,37.274600,40.564800,40.480900,37.680631
x265,360p,Stockholm_360p,32,placebo,0.595273,8220.830000,33.528900,38.480600,38.353400,34.139913
x265,360p,Stockholm_360p,37,placebo,0.332822,4596.340000,30.083200,37.225900,37.040300,30.964438
x265,360p,TouchdownPass_360p,22,ultrafast,1.646020,11365.910000,40.270400,46.149200,46.431900,41.022919
x265,360p,TouchdownPass_360p,27,ultrafast,0.914986,6318.060000,36.467800,44.119600,44.381200,37.440625
x265,360p,TouchdownPass_360p,32,ultrafast,0.456905,3154.970000,33.441000,42.478800,42.540100,34.574556
x265,360p,TouchdownPass_360p,37,ultrafast,0.247788,1711.000000,31.101600,41.187400,40.923200,32.345813
x265,360p,TouchdownPass_360p,22,superfast,1.532054,10578.970000,40.868000,46.386000,46.778900,41.582306
x265,360p,TouchdownPass_360p,27,superfast,0.823698,5687.710000,36.971100,44.196500,44.677400,37.904331
x265,360p,TouchdownPass_360p,32,superfast,0.407179,2811.610000,34.037800,42.398400,42.716500,35.102756
x265,360p,TouchdownPass_360p,37,superfast,0.228739,1579.460000,31.786700,40.962900,41.014400,32.936944
x265,360p,TouchdownPass_360p,22,veryfast,1.531550,10575.490000,40.913000,46.463900,46.851600,41.631094
x265,360p,TouchdownPass_360p,27,veryfast,0.819465,5658.480000,37.032600,44.216100,44.724000,37.962281
x265,360p,TouchdownPass_360p,32,veryfast,0.407482,2813.700000,34.084800,42.425900,42.768300,35.148837
x265,360p,TouchdownPass_360p,37,veryfast,0.228637,1578.760000,31.823600,41.004700,41.058300,32.974587
x265,360p,TouchdownPass_360p,22,faster,1.531550,10575.490000,40.913000,46.463900,46.851600,41.631094
x265,360p,TouchdownPass_360p,27,faster,0.819465,5658.480000,37.032600,44.216100,44.724000,37.962281
x265,360p,TouchdownPass_360p,32,faster,0.407482,2813.700000,34.084800,42.425900,42.768300,35.148837
x265,360p,TouchdownPass_360p,37,faster,0.228637,1578.760000,31.823600,41.004700,41.058300,32.974587
x265,360p,TouchdownPass_360p,22,fast,1.531650,10576.180000,40.913000,46.463900,46.851600,41.631094
x265,360p,TouchdownPass_360p,27,fast,0.819567,5659.180000,37.032600,44.216100,44.724000,37.962281
x265,360p,TouchdownPass_360p,32,fast,0.407582,2814.390000,34.084800,42.425900,42.768300,35.148837
x265,360p,TouchdownPass_360p,37,fast,0.228739,1579.460000,31.823600,41.004700,41.058300,32.974587
x265,360p,TouchdownPass_360p,22,medium,1.537665,10617.710000,40.939500,46.451600,46.843500,41.653006
x265,360p,TouchdownPass_360p,27,medium,0.821448,5672.170000,37.036400,44.229100,44.715400,37.965881
x265,360p,TouchdownPass_360p,32,medium,0.409463,2827.380000,34.088900,42.392800,42.750100,35.149219
x265,360p,TouchdownPass_360p,37,medium,0.228200,1575.740000,31.824400,40.984200,41.019600,32.971587
x265,360p,TouchdownPass_360p,22,slow,1.437945,9929.140000,40.665700,46.124900,46.621900,41.379162
x265,360p,TouchdownPass_360p,27,slow,0.702576,4851.350000,36.511800,43.857800,44.436200,37.466200
x265,360p,TouchdownPass_360p,32,slow,0.348785,2408.390000,33.666900,42.016600,42.259900,34.725819
x265,360p,TouchdownPass_360p,37,slow,0.200852,1386.900000,31.422100,40.627500,40.392900,32.558113
x265,360p,TouchdownPass_360p,22,slower,1.437643,9927.050000,40.674800,46.113900,46.637300,41.387400
x265,360p,TouchdownPass_360p,27,slower,0.703685,4859.010000,36.521900,43.865200,44.446300,37.476131
x265,360p,TouchdownPass_360p,32,slower,0.347878,2402.130000,33.681500,42.017400,42.262800,34.738825
x265,360p,TouchdownPass_360p,37,slower,0.201356,1390.380000,31.435100,40.685600,40.412700,32.574356
x265,360p,TouchdownPass_360p,22,veryslow,1.437744,9927.750000,40.674800,46.113900,46.637300,41.387400
x265,360p,TouchdownPass_360p,27,veryslow,0.703785,4859.700000,36.521900,43.865200,44.446300,37.476131
x265,360p,TouchdownPass_360p,32,veryslow,0.347978,2402.820000,33.681500,42.017400,42.262800,34.738825
x265,360p,TouchdownPass_360p,37,veryslow,0.201456,1391.070000,31.435100,40.685600,40.412700,32.574356
x265,360p,TouchdownPass_360p,22,placebo,1.438180,9930.760000,40.689700,46.140200,46.682800,41.404925
x265,360p,TouchdownPass_360p,27,placebo,0.704928,4867.590000,36.532300,43.873400,44.497500,37.488944
x265,360p,TouchdownPass_360p,32,placebo,0.348013,2403.060000,33.694400,42.018700,42.268000,34.750519
x265,360p,TouchdownPass_360p,37,placebo,0.201590,1392.000000,31.448400,40.691700,40.390800,32.585006
x265,270p,FourPeople_270p,22,ultrafast,1.812160,14091.360000,41.812100,44.651500,45.387400,42.213019
x265,270p,FourPeople_270p,27,ultrafast,1.232531,9584.160000,37.755700,41.927000,42.614000,38.320050
x265,270p,FourPeople_270p,32,ultrafast,0.798519,6209.280000,33.843600,39.715800,40.563000,34.630575
x265,270p,FourPeople_270p,37,ultrafast,0.506914,3941.760000,30.405000,38.070300,38.871200,31.413219
x265,270p,FourPeople_270p,22,superfast,1.504444,11698.560000,43.033700,44.819100,45.656100,43.309188
x265,270p,FourPeople_270p,27,superfast,1.047037,8141.760000,39.055800,41.950700,42.693500,39.464087
x265,270p,FourPeople_270p,32,superfast,0.709938,5520.480000,35.089900,39.613200,40.328400,35.700012
x265,270p,FourPeople_270p,37,superfast,0.476728,3707.040000,31.403900,37.921200,38.536400,32.257013
x265,270p,FourPeople_270p,22,veryfast,1.504691,11700.480000,43.083000,44.887300,45.760600,43.363119
x265,270p,FourPeople_270p,27,veryfast,1.049136,8158.080000,39.157300,42.061700,42.826000,39.568119
x265,270p,FourPeople_270p,32,veryfast,0.712716,5542.080000,35.187500,39.717900,40.474600,35.801094
x265,270p,FourPeople_270p,37,veryfast,0.477469,3712.800000,31.494700,38.016200,38.687800,32.351863
x265,270p,FourPeople_270p,22,faster,1.504691,11700.480000,43.083000,44.887300,45.760600,43.363119
x265,270p,FourPeople_270p,27,faster,1.049136,8158.080000,39.157300,42.061700,42.826000,39.568119
x265,270p,FourPeople_270p,32,faster,0.712716,5542.080000,35.187500,39.717900,40.474600,35.801094
x265,270p,FourPeople_270p,37,faster,0.477469,3712.800000,31.494700,38.016200,38.687800,32.351863
x265,270p,FourPeople_270p,22,fast,1.504877,11701.920000,43.083000,44.887300,45.760600,43.363119
x265,270p,FourPeople_270p,27,fast,1.049321,8159.520000,39.157300,42.061700,42.826000,39.568119
x265,270p,FourPeople_270p,32,fast,0.712901,5543.520000,35.187500,39.717900,40.474600,35.801094
x265,270p,FourPeople_270p,37,fast,0.477654,3714.240000,31.494700,38.016200,38.687800,32.351863
x265,270p,FourPeople_270p,22,medium,1.505185,11704.320000,43.104300,44.891600,45.761600,43.382088
x265,270p,FourPeople_270p,27,medium,1.047099,8142.240000,39.168800,42.053200,42.834800,39.578200
x265,270p,FourPeople_270p,32,medium,0.711667,5533.920000,35.210600,39.718900,40.456400,35.820231
x265,270p,FourPeople_270p,37,medium,0.478642,3721.920000,31.504800,37.991600,38.629200,32.355500
x265,270p,FourPeople_270p,22,slow,1.441975,11212.800000,42.986200,44.403600,45.426600,43.227312
x265,270p,FourPeople_270p,27,slow,1.001667,7788.960000,38.961900,41.543200,42.360800,39.335662
x265,270p,FourPeople_270p,32,slow,0.675123,5249.760000,34.857700,39.165500,39.912100,35.442838
x265,270p,FourPeople_270p,37,slow,0.441049,3429.600000,30.983800,37.390400,38.129900,31.830844
x265,270p,FourPeople_270p,22,slower,1.435926,11165.760000,42.991500,44.412500,45.434500,43.233000
x265,270p,FourPeople_270p,27,slower,0.995741,7742.880000,38.964400,41.550200,42.381100,39.339556
x265,270p,FourPeople_270p,32,slower,0.671049,5218.080000,34.869900,39.208500,39.953600,35.458794
x265,270p,FourPeople_270p,37,slower,0.439198,3415.200000,30.997000,37.436300,38.160600,31.847181
x265,270p,FourPeople_270p,22,veryslow,1.436111,11167.200000,42.991500,44.412500,45.434500,43.233000
x265,270p,FourPeople_270p,27,veryslow,0.995926,7744.320000,38.964400,41.550200,42.381100,39.339556
x265,270p,FourPeople_270p,32,veryslow,0.671235,5219.520000,34.869900,39.208500,39.953600,35.458794
x265,270p,FourPeople_270p,37,veryslow,0.439383,3416.640000,30.997000,37.436300,38.160600,31.847181
x265,270p,FourPeople_270p,22,placebo,1.437963,11181.600000,43.029100,44.431800,45.439800,43.267437
x265,270p,FourPeople_270p,27,placebo,1.000000,7776.000000,39.006700,41.556400,42.417700,39.379244
x265,270p,FourPeople_270p,32,placebo,0.668333,5196.960000,34.903100,39.194400,39.956400,35.487138
x265,270p,FourPeople_270p,37,placebo,0.437099,3398.880000,31.021300,37.413100,38.165800,31.867319
x265,270p,ParkJoy_270p,22,ultrafast,2.237531,14499.200000,41.456800,42.489200,43.755600,41.665000
x265,270p,ParkJoy_270p,27,ultrafast,1.508642,9776.000000,37.076600,38.789900,41.328600,37.449431
x265,270p,ParkJoy_270p,32,ultrafast,0.936543,6068.800000,32.836500,36.248000,39.976100,33.495944
x265,270p,ParkJoy_270p,37,ultrafast,0.553765,3588.400000,29.173500,34.635900,39.061100,30.132875
x265,270p,ParkJoy_270p,22,superfast,2.136667,13845.600000,42.443900,42.945400,43.973500,42.570844
x265,270p,ParkJoy_270p,27,superfast,1.447531,9380.000000,37.970800,39.104000,41.303300,38.249906
x265,270p,ParkJoy_270p,32,superfast,0.918827,5954.000000,33.653900,36.321100,39.733500,34.200575
x265,270p,ParkJoy_270p,37,superfast,0.549444,3560.400000,29.788300,34.549500,38.647300,30.639563
x265,270p,ParkJoy_270p,22,veryfast,2.133333,13824.000000,42.483400,42.975600,43.997500,42.608794
x265,270p,ParkJoy_270p,27,veryfast,1.449691,9394.000000,38.022400,39.140400,41.368300,38.301394
x265,270p,ParkJoy_270p,32,veryfast,0.921852,5973.600000,33.725500,36.364400,39.771400,34.268300
x265,270p,ParkJoy_270p,37,veryfast,0.549136,3558.400000,29.851800,34.571300,38.674700,30.698200
x265,270p,ParkJoy_270p,22,faster,2.133333,13824.000000,42.483400,42.975600,43.997500,42.608794
x265,270p,ParkJoy_270p,27,faster,1.449691,9394.000000,38.022400,39.140400,41.368300,38.301394
x265,270p,ParkJoy_270p,32,faster,0.921852,5973.600000,33.725500,36.364400,39.771400,34.268300
x265,270p,ParkJoy_270p,37,faster,0.549136,3558.400000,29.851800,34.571300,38.674700,30.698200
x265,270p,ParkJoy_270p,22,fast,2.133519,13825.200000,42.483400,42.975600,43.997500,42.608794
x265,270p,ParkJoy_270p,27,fast,1.449877,9395.200000,38.022400,39.140400,41.368300,38.301394
x265,270p,ParkJoy_270p,32,fast,0.922037,5974.800000,33.725500,36.364400,39.771400,34.268300
x265,270p,ParkJoy_270p,37,fast,0.549321,3559.600000,29.851800,34.571300,38.674700,30.698200
x265,270p,ParkJoy_270p,22,medium,2.141852,13879.200000,42.517800,42.973300,44.000500,42.638937
x265,270p,ParkJoy_270p,27,medium,1.449815,9394.800000,38.057500,39.142100,41.356800,38.331494
x265,270p,ParkJoy_270p,32,medium,0.919198,5956.400000,33.746100,36.351800,39.754600,34.284487
x265,270p,ParkJoy_270p,37,medium,0.550556,3567.600000,29.861200,34.576100,38.667000,30.706244
x265,270p,ParkJoy_270p,22,slow,2.070617,13417.600000,42.485800,42.799100,43.528400,42.570544
x265,270p,ParkJoy_270p,27,slow,1.383765,8966.800000,37.917000,38.610100,40.936400,38.149031
x265,270p,ParkJoy_270p,32,slow,0.862469,5588.800000,33.488400,35.589300,39.447200,33.992131
x265,270p,ParkJoy_270p,37,slow,0.482346,3125.600000,29.378300,33.875800,38.441500,30.225844
x265,270p,ParkJoy_270p,22,slower,2.062840,13367.200000,42.497300,42.787400,43.525600,42.579700
x265,270p,ParkJoy_270p,27,slower,1.377037,8923.200000,37.919800,38.625000,40.969400,38.154475
x265,270p,ParkJoy_270p,32,slower,0.857099,5554.000000,33.500700,35.623500,39.496500,34.008113
x265,270p,ParkJoy_270p,37,slower,0.484444,3139.200000,29.391300,33.921300,38.505400,30.244056
x265,270p,ParkJoy_270p,22,veryslow,2.063025,13368.400000,42.497300,42.787400,43.525600,42.579700
x265,270p,ParkJoy_270p,27,veryslow,1.377222,8924.400000,37.919800,38.625000,40.969400,38.154475
x265,270p,ParkJoy_270p,32,veryslow,0.857284,5555.200000,33.500700,35.623500,39.496500,34.008113
x265,270p,ParkJoy_270p,37,veryslow,0.484630,3140.400000,29.391300,33.921300,38.505400,30.244056
x265,270p,ParkJoy_270p,22,placebo,2.073210,13434.400000,42.546500,42.870300,43.578100,42.631213
x265,270p,ParkJoy_270p,27,placebo,1.383827,8967.200000,37.970700,38.686100,40.981700,38.203600
x265,270p,ParkJoy_270p,32,placebo,0.856790,5552.000000,33.530800,35.641800,39.523700,34.037294
x265,270p,ParkJoy_270p,37,placebo,0.486543,3152.800000,29.419500,33.922100,38.498100,30.268325
x265,270p,SparksElevator_270p,22,ultrafast,1.634877,12700.100000,40.865800,47.092300,45.331500,41.534063
x265,270p,SparksElevator_270p,27,ultrafast,0.995314,7731.830000,37.109900,45.176600,43.143000,37.991138
x265,270p,SparksElevator_270p,32,ultrafast,0.584697,4542.060000,33.916800,43.630600,41.423200,34.993063
x265,270p,SparksElevator_270p,37,ultrafast,0.364745,2833.420000,31.255500,42.282100,40.036600,32.493481
x265,270p,SparksElevator_270p,22,superfast,1.524719,11844.370000,41.515400,47.150000,45.567200,42.120800
x265,270p,SparksElevator_270p,27,superfast,0.939171,7295.700000,37.693500,44.939500,43.162000,38.488156
x265,270p,SparksElevator_270p,32,superfast,0.563552,4377.800000,34.447300,43.172200,41.257200,35.418225
x265,270p,SparksElevator_270p,37,superfast,0.357999,2781.020000,31.697700,41.749000,39.720000,32.827300
x265,270p,SparksElevator_270p,22,veryfast,1.521194,11816.990000,41.541300,47.251100,45.646600,42.154744
x265,270p,SparksElevator_270p,27,veryfast,0.938625,7291.460000,37.752900,44.985200,43.232400,38.547387
x265,270p,SparksElevator_270p,32,veryfast,0.565618,4393.850000,34.516200,43.256300,41.307700,35.486925
x265,270p,SparksElevator_270p,37,veryfast,0.360491,2800.380000,31.750600,41.817600,39.767600,32.880850
x265,270p,SparksElevator_270p,22,faster,1.521194,11816.990000,41.541300,47.251100,45.646600,42.154744
x265,270p,SparksElevator_270p,27,faster,0.938625,7291.460000,37.752900,44.985200,43.232400,38.547387
x265,270p,SparksElevator_270p,32,faster,0.565618,4393.850000,34.516200,43.256300,41.307700,35.486925
x265,270p,SparksElevator_270p,37,faster,0.360491,2800.380000,31.750600,41.817600,39.767600,32.880850
x265,270p,SparksElevator_270p,22,fast,1.521377,11818.410000,41.541300,47.251100,45.646600,42.154744
x265,270p,SparksElevator_270p,27,fast,0.938807,7292.870000,37.752900,44.985200,43.232400,38.547387
x265,270p,SparksElevator_270p,32,fast,0.565799,4395.260000,34.516200,43.256300,41.307700,35.486925
x265,270p,SparksElevator_270p,37,fast,0.360673,2801.790000,31.750600,41.817600,39.767600,32.880850
x265,270p,SparksElevator_270p,22,medium,1.523989,11838.700000,41.551200,47.249500,45.631600,42.162369
x265,270p,SparksElevator_270p,27,medium,0.938078,7287.210000,37.763300,44.966600,43.229000,38.555112
x265,270p,SparksElevator_270p,32,medium,0.564099,4382.050000,34.517900,43.218600,41.287600,35.484800
x265,270p,SparksElevator_270p,37,medium,0.358729,2786.690000,31.753500,41.760500,39.775300,32.880300
x265,270p,SparksElevator_270p,22,slow,1.446034,11233.130000,41.348700,46.892100,45.197500,41.935713
x265,270p,SparksElevator_270p,27,slow,0.847423,6582.980000,37.326700,44.636300,42.734000,38.121506
x265,270p,SparksElevator_270p,32,slow,0.502427,3902.970000,34.071200,42.801800,40.746300,35.034056
x265,270p,SparksElevator_270p,37,slow,0.322090,2502.070000,31.202800,41.345100,39.113800,32.331131
x265,270p,SparksElevator_270p,22,slower,1.444515,11221.330000,41.354900,46.888600,45.212000,41.941825
x265,270p,SparksElevator_270p,27,slower,0.846208,6573.540000,37.335400,44.637000,42.746800,38.129962
x265,270p,SparksElevator_270p,32,slower,0.504310,3917.600000,34.087900,42.816200,40.788400,35.052200
x265,270p,SparksElevator_270p,37,slower,0.321361,2496.410000,31.215600,41.401500,39.179400,32.349956
x265,270p,SparksElevator_270p,22,veryslow,1.444697,11222.740000,41.354900,46.888600,45.212000,41.941825
x265,270p,SparksElevator_270p,27,veryslow,0.846391,6574.960000,37.335400,44.637000,42.746800,38.129962
x265,270p,SparksElevator_270p,32,veryslow,0.504493,3919.020000,34.087900,42.816200,40.788400,35.052200
x265,270p,SparksElevator_270p,37,veryslow,0.321543,2497.820000,31.215600,41.401500,39.179400,32.349956
x265,270p,SparksElevator_270p,22,placebo,1.447674,11245.870000,41.375300,46.908400,45.293900,41.966031
x265,270p,SparksElevator_270p,27,placebo,0.849246,6597.140000,37.348800,44.643900,42.781900,38.144312
x265,270p,SparksElevator_270p,32,placebo,0.506801,3936.950000,34.102800,42.789900,40.747800,35.061056
x265,270p,SparksElevator_270p,37,placebo,0.321847,2500.180000,31.214100,41.371100,39.202000,32.348156
x265,270p,Vertical_Bayshore_270p,22,ultrafast,1.189773,4621.210000,42.470900,51.609900,51.245000,43.590469
x265,270p,Vertical_Bayshore_270p,27,ultrafast,0.760727,2954.750000,38.706100,49.028500,48.780200,39.980881
x265,270p,Vertical_Bayshore_270p,32,ultrafast,0.455685,1769.930000,35.193700,46.911200,46.534800,36.634862
x265,270p,Vertical_Bayshore_270p,37,ultrafast,0.270281,1049.800000,32.387200,45.126300,44.812700,33.959987
x265,270p,Vertical_Bayshore_270p,22,superfast,1.110988,4315.200000,43.396200,50.854300,50.732500,44.320850
x265,270p,Vertical_Bayshore_270p,27,superfast,0.726920,2823.440000,39.390800,48.460800,48.361200,40.518325
x265,270p,Vertical_Bayshore_270p,32,superfast,0.436810,1696.620000,35.675000,46.551400,46.203700,37.012819
x265,270p,Vertical_Bayshore_270p,37,superfast,0.263352,1022.890000,32.693900,44.774400,44.488300,34.186081
x265,270p,Vertical_Bayshore_270p,22,veryfast,1.111286,4316.360000,43.456700,51.070600,51.023000,44.405462
x265,270p,Vertical_Bayshore_270p,27,veryfast,0.723754,2811.140000,39.469100,48.641100,48.534300,40.608925
x265,270p,Vertical_Bayshore_270p,32,veryfast,0.438183,1701.950000,35.767000,46.763100,46.501300,37.125150
x265,270p,Vertical_Bayshore_270p,37,veryfast,0.261141,1014.300000,32.737400,45.001500,44.801300,34.257900
x265,270p,Vertical_Bayshore_270p,22,faster,1.111286,4316.360000,43.456700,51.070600,51.023000,44.405462
x265,270p,Vertical_Bayshore_270p,27,faster,0.723754,2811.140000,39.469100,48.641100,48.534300,40.608925
x265,270p,Vertical_Bayshore_270p,32,faster,0.438183,1701.950000,35.767000,46.763100,46.501300,37.125150
x265,270p,Vertical_Bayshore_270p,37,faster,0.261141,1014.300000,32.737400,45.001500,44.801300,34.257900
x265,270p,Vertical_Bayshore_270p,22,fast,1.111466,4317.060000,43.456700,51.070600,51.023000,44.405462
x265,270p,Vertical_Bayshore_270p,27,fast,0.723934,2811.840000,39.469100,48.641100,48.534300,40.608925
x265,270p,Vertical_Bayshore_270p,32,fast,0.438363,1702.650000,35.767000,46.763100,46.501300,37.125150
x265,270p,Vertical_Bayshore_270p,37,fast,0.261321,1015.000000,32.737400,45.001500,44.801300,34.257900
x265,270p,Vertical_Bayshore_270p,22,medium,1.115825,4333.990000,43.482800,51.002500,50.938300,44.418750
x265,270p,Vertical_Bayshore_270p,27,medium,0.727278,2824.830000,39.482600,48.659100,48.471600,40.617944
x265,270p,Vertical_Bayshore_270p,32,medium,0.435317,1690.820000,35.769900,46.860500,46.487000,37.132881
x265,270p,Vertical_Bayshore_270p,37,medium,0.261321,1015.000000,32.745000,44.938700,44.694100,34.253925
x265,270p,Vertical_Bayshore_270p,22,slow,1.072222,4164.630000,43.313300,50.859300,50.771600,44.251069
x265,270p,Vertical_Bayshore_270p,27,slow,0.689530,2678.210000,39.198500,48.465800,48.195500,40.340019
